ID,tsne   dim 1,tsne dim 2,Cluster
SRR11605054.617,-17.21116,-3.912736,5
SRR11605054.618,15.012208,7.067453,12
SRR11605054.619,19.250599,-9.005124,12
SRR11605054.620,1.4427173,-8.381272,-1
SRR11605054.621,20.384499,-3.4286065,12
SRR11605054.622,-14.406133,29.803864,1
SRR11605054.623,-18.817835,5.2019243,-1
SRR11605054.624,14.475425,19.202988,-1
SRR11605054.625,20.420649,-1.9745284,12
SRR11605054.626,8.485586,-14.508468,12
SRR11605054.627,11.681822,9.196512,-1
SRR11605054.628,5.1106462,-10.213568,-1
SRR11605054.629,-23.945513,3.8105903,4
SRR11605054.630,16.326744,6.8001776,12
SRR11605054.631,17.633776,3.6242788,12
SRR11605054.632,-12.936807,-12.751885,9
SRR11605054.633,18.16212,3.962937,12
SRR11605054.634,8.348112,-14.751596,12
SRR11605054.635,21.47675,17.17209,11
SRR11605054.636,15.499772,8.639857,12
SRR11605054.637,1.4427178,-8.381273,-1
SRR11605054.638,-7.471937,14.579887,0
SRR11605054.639,-8.010957,15.879016,0
SRR11605054.640,8.485142,-14.509559,12
SRR11605054.641,8.347895,-14.751086,12
SRR11605054.642,-4.0331645,-13.356626,9
SRR11605054.643,-8.108351,27.373238,1
SRR11605054.644,19.258707,-2.1535757,12
SRR11605054.645,-22.261993,-10.501769,2
SRR11605054.646,18.416271,19.233175,11
SRR11605054.647,-11.7643175,28.374687,1
SRR11605054.648,6.1559978,19.060703,8
SRR11605054.649,-0.22714368,-22.136906,-1
SRR11605054.650,8.48499,-14.509232,12
SRR11605054.651,16.865093,-3.4610817,12
SRR11605054.652,-11.133494,19.925495,1
SRR11605054.653,-10.245281,-23.89907,6
SRR11605054.654,-17.971735,-2.3764803,5
SRR11605054.655,24.82538,8.436312,10
SRR11605054.656,-1.9189904,-0.25250778,3
SRR11605054.657,21.16115,16.023224,11
SRR11605054.658,19.614029,21.33243,11
SRR11605054.659,-9.410341,-1.4956125,3
SRR11605054.660,24.82538,8.436312,10
SRR11605054.661,17.103699,2.8065298,12
SRR11605054.662,8.348797,-14.750245,12
SRR11605054.663,15.806871,17.263044,11
SRR11605054.664,14.344522,-10.569816,12
SRR11605054.665,-15.103397,27.56328,1
SRR11605054.666,17.54678,-11.8155365,-1
SRR11605054.667,17.70468,0.9207369,12
SRR11605054.668,-14.543118,27.168415,1
SRR11605054.669,-11.7643175,28.374687,1
SRR11605054.670,19.614029,21.33243,11
SRR11605054.671,5.5453706,19.414322,8
SRR11605054.672,8.4852495,-14.508347,12
SRR11605054.673,19.565752,4.523063,12
SRR11605054.674,24.825357,8.43628,10
SRR11605054.675,18.535688,4.1783104,12
SRR11605054.676,8.447054,20.452314,8
SRR11605054.677,6.477558,-6.162881,-1
SRR11605054.678,-5.492292,-14.090989,9
SRR11605054.679,-18.255798,-21.675604,7
SRR11605054.680,1.5480775,0.61971325,-1
SRR11605054.681,2.478996,-24.140371,-1
SRR11605054.682,19.075262,0.8031673,12
SRR11605054.683,8.348094,-14.751341,12
SRR11605054.684,17.103697,2.8065422,12
SRR11605054.685,-26.080801,2.795977,4
SRR11605054.686,-15.448002,-22.721046,7
SRR11605054.687,-9.610511,-16.84366,-1
SRR11605054.688,-9.471837,-16.568493,-1
SRR11605054.689,24.825357,8.43628,10
SRR11605054.690,24.825357,8.43628,10
SRR11605054.691,8.485297,-14.508071,12
SRR11605054.692,21.317392,16.688662,11
SRR11605054.693,4.549962,3.801204,-1
SRR11605054.694,-13.129676,28.19512,1
SRR11605054.695,8.485588,-14.508531,12
SRR11605054.696,-25.960953,3.783039,4
SRR11605054.697,6.0655656,20.786684,8
SRR11605054.698,-7.094778,15.793099,0
SRR11605054.699,15.806871,17.263044,11
SRR11605054.700,-8.602869,-22.532822,6
SRR11605054.701,-17.954618,-20.494919,7
SRR11605054.702,6.6989617,-6.1086435,-1
SRR11605054.703,-19.099865,-21.050102,7
SRR11605054.704,10.923813,-3.1542287,-1
SRR11605054.705,11.102747,8.772137,-1
SRR11605054.706,17.276175,-10.918881,12
SRR11605054.707,-6.5291586,2.80994,-1
SRR11605054.708,-5.8177304,-6.274698,3
SRR11605054.709,8.347909,-14.751304,12
SRR11605054.710,11.179952,14.393475,-1
SRR11605054.711,3.3901591,-12.137637,-1
SRR11605054.712,8.4852915,-14.508418,12
SRR11605054.713,-22.637182,5.802121,4
SRR11605054.714,-11.257423,26.99227,1
SRR11605054.715,-10.525807,-11.43755,9
SRR11605054.716,18.491835,0.71686083,12
SRR11605054.717,-12.442642,20.721668,1
SRR11605054.718,-23.945663,3.8106983,4
SRR11605054.719,-25.125916,-11.439534,2
SRR11605054.720,-24.301289,-11.382314,2
SRR11605054.721,-1.9189904,-0.25250778,3
SRR11605054.722,11.1788,14.397913,-1
SRR11605054.723,-14.209876,26.342688,1
SRR11605054.724,8.485091,-14.509283,12
SRR11605054.725,10.856782,-3.491864,-1
SRR11605054.726,9.302415,-12.999288,12
SRR11605054.727,-15.698187,-19.635508,7
SRR11605054.728,6.0655656,20.786684,8
SRR11605054.729,-14.287657,20.577045,1
SRR11605054.730,-2.393619,-3.0064502,3
SRR11605054.731,19.913635,-3.5171847,12
SRR11605054.732,9.525402,-13.0612135,12
SRR11605054.733,-5.249477,-10.658603,9
SRR11605054.734,-15.026075,24.271032,1
SRR11605054.735,-6.9898067,3.6033645,-1
SRR11605054.736,-19.928513,-20.429905,7
SRR11605054.737,8.537995,19.268648,8
SRR11605054.738,-0.3536322,-21.688116,-1
SRR11605054.739,17.089798,-0.76906145,12
SRR11605054.740,19.17921,22.298729,11
SRR11605054.741,-9.038692,-15.649275,-1
SRR11605054.742,-3.2753363,15.028749,-1
SRR11605054.743,18.702957,19.554504,11
SRR11605054.744,-3.1479213,-15.324395,9
SRR11605054.745,20.384483,-3.428655,12
SRR11605054.746,16.894375,-11.145784,12
SRR11605054.747,15.0361595,18.557096,-1
SRR11605054.748,-16.5262,-20.019651,7
SRR11605054.749,17.901117,0.9374139,12
SRR11605054.750,26.521736,7.1394997,10
SRR11605054.751,9.687943,11.292714,-1
SRR11605054.752,19.614029,21.33243,11
SRR11605054.753,8.348698,-14.750337,12
SRR11605054.754,-1.1832834,-17.059645,-1
SRR11605054.755,-3.9750717,-13.220281,9
SRR11605054.756,0.9653822,-2.6510985,-1
SRR11605054.757,-10.169313,-11.169798,9
SRR11605054.758,-15.103397,27.56328,1
SRR11605054.759,5.309672,-4.390266,-1
SRR11605054.760,-20.163523,-0.25738224,5
SRR11605054.761,-4.472985,-16.473042,9
SRR11605054.762,17.039158,7.292119,12
SRR11605054.763,-20.85153,-9.357466,2
SRR11605054.764,6.477602,-6.163069,-1
SRR11605054.765,8.485446,-14.508283,12
SRR11605054.766,-15.288909,22.016813,1
SRR11605054.767,8.485193,-14.508427,12
SRR11605054.768,16.459778,-4.4794536,12
SRR11605054.769,-24.65827,-11.305391,2
SRR11605054.770,-14.419008,29.261087,1
SRR11605054.771,15.021515,7.107284,12
SRR11605054.772,-20.607962,-11.228423,2
SRR11605054.773,-19.200459,-21.070633,7
SRR11605054.774,-17.506296,-17.922422,-1
SRR11605054.775,-16.580847,-17.83233,7
SRR11605054.776,9.416179,-15.416765,12
SRR11605054.777,9.415338,-15.416973,12
SRR11605054.778,8.435847,20.43865,8
SRR11605054.779,15.820199,17.265139,11
SRR11605054.780,13.874558,-6.158627,-1
SRR11605054.781,9.414567,-15.417487,12
SRR11605054.782,19.608028,21.359121,11
SRR11605054.783,-14.59811,-15.524072,-1
SRR11605054.784,-10.853776,-1.4196672,3
SRR11605054.785,9.415395,-15.417548,12
SRR11605054.786,17.812199,-11.412008,-1
SRR11605054.787,-12.50559,20.349298,1
SRR11605054.788,17.855007,-9.662549,12
SRR11605054.789,19.47534,3.15127,12
SRR11605054.790,-24.658604,-8.335731,2
SRR11605054.791,-23.589731,-10.26362,2
SRR11605054.792,-23.892878,3.926947,4
SRR11605054.793,-16.075607,18.472488,-1
SRR11605054.794,-17.12566,-3.9637413,5
SRR11605054.795,9.41497,-15.417041,12
SRR11605054.796,-17.243008,-4.010334,5
SRR11605054.797,17.854992,-9.662567,12
SRR11605054.798,16.568111,7.769969,12
SRR11605054.799,-12.918695,-12.746325,9
SRR11605054.800,20.254217,-3.277848,12
SRR11605054.801,-9.342357,-12.48043,9
SRR11605054.802,-24.65827,-11.305391,2
SRR11605054.803,17.366737,7.0991907,12
SRR11605054.804,-20.24927,-2.471343,5
SRR11605054.805,-11.680521,28.413418,1
SRR11605054.806,19.29427,21.361198,11
SRR11605054.807,-18.387175,-20.211401,7
SRR11605054.808,4.263849,4.961031,-1
SRR11605054.809,10.877547,-3.0749776,-1
SRR11605054.810,19.522207,-4.934587,12
SRR11605054.811,-23.609007,-10.242027,2
SRR11605054.812,12.555281,-18.019758,-1
SRR11605054.813,-11.907938,22.39577,1
SRR11605054.814,-14.5882845,21.465536,1
SRR11605054.815,-17.924099,-2.3745549,5
SRR11605054.816,18.753155,19.612675,11
SRR11605054.817,9.415234,-15.416868,12
SRR11605054.818,4.5668793,3.7243052,-1
SRR11605054.819,-5.556129,15.716741,0
SRR11605054.820,-13.493541,27.146524,1
SRR11605054.821,9.956307,-8.43964,-1
SRR11605054.822,0.6835085,0.5914114,-1
SRR11605054.823,9.414901,-15.416995,12
SRR11605054.824,9.414687,-15.416945,12
SRR11605054.825,-5.7788577,3.4586797,-1
SRR11605054.826,-8.596872,-22.526182,6
SRR11605054.827,-14.984819,24.229677,1
SRR11605054.828,17.108833,9.556938,12
SRR11605054.829,-23.309626,2.954152,4
SRR11605054.830,16.568134,7.769944,12
SRR11605054.831,21.260191,-1.5403342,12
SRR11605054.832,15.934129,2.4551425,12
SRR11605054.833,-19.827839,-1.2929165,5
SRR11605054.834,-11.680521,28.413418,1
SRR11605054.835,-1.9149052,-0.2477793,3
SRR11605054.836,-9.3451,14.886297,0
SRR11605054.837,18.188683,0.66954374,12
SRR11605054.838,9.415579,-15.417556,12
SRR11605054.839,-12.068608,23.29823,1
SRR11605054.840,-19.200459,-21.070633,7
SRR11605054.841,-19.200459,-21.070633,7
SRR11605054.842,17.623604,12.165201,12
SRR11605054.843,1.4443196,-8.376675,-1
SRR11605054.844,16.903124,7.011909,12
SRR11605054.845,10.886004,-3.4265966,-1
SRR11605054.846,3.3990047,13.656633,-1
SRR11605054.847,-9.434762,-22.2226,6
SRR11605054.848,-4.4635143,-16.704247,9
SRR11605054.849,17.710804,3.6819823,12
SRR11605054.850,16.349722,1.8172659,12
SRR11605054.851,-24.046093,-10.344634,2
SRR11605054.852,-14.366132,26.587744,1
SRR11605054.853,-26.997654,4.7277746,4
SRR11605054.854,23.992826,10.856471,10
SRR11605054.855,9.41508,-15.416884,12
SRR11605054.856,-7.145477,26.76343,-1
SRR11605054.857,19.158318,-2.0104704,12
SRR11605054.858,-10.7188425,24.97435,1
SRR11605054.859,8.058259,3.3360665,-1
SRR11605054.860,9.415495,-15.417649,12
SRR11605054.861,-20.09208,-1.8838332,5
SRR11605054.862,19.158283,-2.0105603,12
SRR11605054.863,9.415053,-15.417192,12
SRR11605054.864,22.978268,8.585229,10
SRR11605054.865,23.016918,8.115691,10
SRR11605054.866,-16.46226,-23.812187,7
SRR11605054.867,-17.816431,-19.081478,7
SRR11605054.868,21.34321,16.702291,11
SRR11605054.869,-10.188568,-24.094011,6
SRR11605054.870,16.00184,-1.3322922,12
SRR11605054.871,-25.615137,2.6125028,4
SRR11605054.872,-8.072867,20.961784,-1
SRR11605054.873,23.106249,9.15786,10
SRR11605054.874,-18.15439,-13.3885,-1
SRR11605054.875,3.1194327,-12.884831,-1
SRR11605054.876,9.415362,-15.417014,12
SRR11605054.877,-24.884336,-10.7743225,2
SRR11605054.878,-12.944163,23.72015,1
SRR11605054.879,11.984798,9.247243,-1
SRR11605054.880,-17.243008,-4.010334,5
SRR11605054.881,19.570623,4.491929,12
SRR11605054.882,12.003868,9.234162,-1
SRR11605054.883,16.55397,17.71256,11
SRR11605054.884,15.479336,4.4556966,12
SRR11605054.885,-11.322147,-3.0402725,3
SRR11605054.886,21.165163,16.033625,11
SRR11605054.887,6.054013,20.75641,8
SRR11605054.888,9.686256,11.290338,-1
SRR11605054.889,-13.33268,21.774662,1
SRR11605054.890,3.3990047,13.656633,-1
SRR11605054.891,19.336681,20.877317,11
SRR11605054.892,7.865214,9.707353,-1
SRR11605054.893,-6.0625124,14.513248,0
SRR11605054.894,4.025618,-14.232163,-1
SRR11605054.895,17.647081,1.1250347,12
SRR11605054.896,8.056536,3.3360357,-1
SRR11605054.897,7.7035766,-2.1246045,-1
SRR11605054.898,9.416025,-15.416998,12
SRR11605054.899,-14.586866,28.2162,1
SRR11605054.900,22.330853,14.482513,11
SRR11605054.901,-3.5072565,-6.6006827,3
SRR11605054.902,-3.5593455,-6.607565,3
SRR11605054.903,-19.200459,-21.070633,7
SRR11605054.904,-5.818972,-6.2677283,3
SRR11605054.905,-11.422472,26.87517,1
SRR11605054.906,-16.23625,-17.551376,-1
SRR11605054.907,-3.5072725,-6.6007056,3
SRR11605054.908,10.877547,-3.0749776,-1
SRR11605054.909,-22.964165,4.6362486,4
SRR11605054.910,19.29427,21.361198,11
SRR11605054.911,-5.6255827,-0.5550129,-1
SRR11605054.912,9.415203,-15.417549,12
SRR11605054.913,-19.200459,-21.070633,7
SRR11605054.914,-7.740392,15.395079,0
SRR11605054.915,14.578566,-17.150589,-1
SRR11605054.916,19.29427,21.361198,11
SRR11605054.917,-20.24786,-0.9530981,5
SRR11605054.918,21.418728,15.515507,11
SRR11605054.919,-3.5072632,-6.600677,3
SRR11605054.920,-15.909447,-3.6560874,5
SRR11605054.921,-20.13791,-19.033829,7
SRR11605054.922,-12.094857,25.452452,1
SRR11605054.923,6.054013,20.75641,8
SRR11605054.924,11.620878,14.664392,-1
SRR11605054.925,14.781116,-9.541146,12
SRR11605054.926,17.071661,2.859812,12
SRR11605054.927,19.15837,-2.0105495,12
SRR11605054.928,20.44009,15.268948,11
SRR11605054.929,-7.86611,11.689073,0
SRR11605054.930,9.415171,-15.417565,12
SRR11605054.931,-8.33678,-14.058699,9
SRR11605054.932,9.416709,-15.416931,12
SRR11605054.933,16.476856,-4.3221207,12
SRR11605054.934,6.054013,20.75641,8
SRR11605054.935,18.432999,1.1347764,12
SRR11605054.936,9.415343,-15.417228,12
SRR11605054.937,19.9,1.2952952,12
SRR11605054.938,3.7121856,4.900292,-1
SRR11605054.939,-3.5072687,-6.6006823,3
SRR11605054.940,15.820199,17.265139,11
SRR11605054.941,16.292051,10.50751,12
SRR11605054.942,8.240424,20.59377,8
SRR11605054.943,-17.924099,-2.3745549,5
SRR11605054.944,9.415099,-15.41751,12
SRR11605054.945,17.20863,13.589344,-1
SRR11605054.946,-8.596542,-22.526428,6
SRR11605054.947,-10.201604,-24.39543,6
SRR11605054.948,8.4380865,9.475452,-1
SRR11605054.949,-14.386173,29.81132,1
SRR11605054.950,10.877547,-3.0749776,-1
SRR11605054.951,9.415539,-15.417376,12
SRR11605054.952,9.414651,-15.417495,12
SRR11605054.953,20.254093,-3.2777574,12
SRR11605054.954,6.6900344,-6.0839443,-1
SRR11605054.955,18.842916,1.0870023,12
SRR11605054.956,-22.21816,6.255459,4
SRR11605054.957,-11.680521,28.413418,1
SRR11605054.958,15.937511,-6.834665,12
SRR11605054.959,-11.928208,22.14198,1
SRR11605054.960,-3.5071976,-6.6005683,3
SRR11605054.961,-22.964138,4.636194,4
SRR11605054.962,-17.243008,-4.010334,5
SRR11605054.963,17.839705,1.1519749,12
SRR11605054.964,-3.1756058,-0.4070921,-1
SRR11605054.965,16.525518,17.728987,11
SRR11605054.966,5.642439,-9.7113695,-1
SRR11605054.967,-10.630025,-23.115948,6
SRR11605054.968,-3.507262,-6.600725,3
SRR11605054.969,19.29427,21.361198,11
SRR11605054.970,15.479268,4.4556713,12
SRR11605054.971,16.274082,10.389632,12
SRR11605054.972,-11.832571,29.695383,1
SRR11605054.973,-7.050009,15.762681,0
SRR11605054.974,21.34321,16.702291,11
SRR11605054.975,16.983068,7.488424,12
SRR11605054.976,8.058256,3.336063,-1
SRR11605054.977,-18.898115,-23.883821,7
SRR11605054.978,-3.1968246,-15.003346,9
SRR11605054.979,20.725624,22.598007,11
SRR11605054.980,-13.079696,24.808168,1
SRR11605054.981,16.37676,0.8800964,12
SRR11605054.982,-2.2639525,-5.7725983,3
SRR11605054.983,15.455745,4.4689984,12
SRR11605054.984,-15.996712,25.720932,1
SRR11605054.985,9.415004,-15.417873,12
SRR11605054.986,-26.544886,3.877978,4
SRR11605054.987,9.415072,-15.417225,12
SRR11605054.988,-24.436209,-10.433933,2
SRR11605054.989,-9.572258,28.485312,1
SRR11605054.990,3.5125575,4.660821,-1
SRR11605054.991,8.508861,19.77955,8
SRR11605054.992,18.031239,8.40292,12
SRR11605054.993,9.414711,-15.417242,12
SRR11605054.994,16.982971,7.488375,12
SRR11605054.995,-9.081646,-21.996874,6
SRR11605054.996,20.425468,15.349857,11
SRR11605054.997,2.305616,-4.712749,-1
SRR11605054.998,-10.66653,-13.2539215,9
SRR11605054.999,-9.345098,14.886297,0
SRR11605054.1000,19.29427,21.361198,11
SRR11605054.1001,-14.951649,22.170286,1
SRR11605054.1002,-4.76845,-13.522649,9
SRR11605054.1003,15.789402,10.441336,12
SRR11605054.1004,9.41506,-15.417573,12
SRR11605054.1005,-16.781122,-22.94788,7
SRR11605054.1006,-24.22999,5.516633,4
SRR11605054.1007,-19.921667,-20.177708,7
SRR11605054.1008,-7.050009,15.762681,0
SRR11605054.1009,-15.532497,25.002079,1
SRR11605054.1010,-19.75124,-17.957098,-1
SRR11605054.1011,9.414966,-15.417208,12
SRR11605054.1012,20.254154,-3.2778285,12
SRR11605054.1013,-7.7403936,15.395078,0
SRR11605054.1014,-14.59183,24.037317,1
SRR11605054.1015,-16.705633,-20.374443,7
SRR11605054.1016,-6.954853,14.071565,0
SRR11605054.1017,9.415085,-15.417115,12
SRR11605054.1018,-12.049273,30.24152,1
SRR11605054.1019,-7.6120405,-13.184736,9
SRR11605054.1020,-20.19818,-10.464881,2
SRR11605054.1021,9.416325,-15.416817,12
SRR11605054.1022,-9.854874,26.506073,1
SRR11605054.1023,-11.928208,22.14198,1
SRR11605054.1024,18.964716,22.814571,11
SRR11605054.1025,-10.899531,13.61911,0
SRR11605054.1026,10.29938,-17.041845,12
SRR11605054.1027,13.089064,-15.557492,12
SRR11605054.1028,6.5558925,20.136118,8
SRR11605054.1029,-18.149366,-23.402859,7
SRR11605054.1030,17.036455,18.10089,11
SRR11605054.1031,-18.30644,-21.86371,7
SRR11605054.1032,-25.391853,5.6658325,4
SRR11605054.1033,-17.19419,-21.898771,7
SRR11605054.1034,23.985653,10.570256,10
SRR11605054.1035,4.5022945,-10.978626,-1
SRR11605054.1036,-11.999678,19.961267,1
SRR11605054.1037,-15.183827,22.792765,1
SRR11605054.1038,-4.4715767,-16.486012,9
SRR11605054.1039,3.2502391,13.7053585,-1
SRR11605054.1040,10.2992115,-17.04157,12
SRR11605054.1041,6.4698195,-6.1295075,-1
SRR11605054.1042,6.013312,20.7508,8
SRR11605054.1043,-11.63828,-22.772234,6
SRR11605054.1044,14.882871,7.023973,12
SRR11605054.1045,10.298493,-17.041014,12
SRR11605054.1046,18.538015,2.6744313,12
SRR11605054.1047,-12.959071,24.690985,1
SRR11605054.1048,-14.575215,-15.537154,-1
SRR11605054.1049,8.806251,18.505476,8
SRR11605054.1050,-16.49988,22.430136,1
SRR11605054.1051,15.740505,-5.689296,12
SRR11605054.1052,18.96293,-1.8591198,12
SRR11605054.1053,-9.378077,-1.4695057,3
SRR11605054.1054,8.061236,3.3364673,-1
SRR11605054.1055,11.999698,9.227503,-1
SRR11605054.1056,12.3255825,-15.814588,12
SRR11605054.1057,17.125782,-6.797935,12
SRR11605054.1058,15.846613,17.276499,11
SRR11605054.1059,18.279627,-10.814437,-1
SRR11605054.1060,24.656857,7.224405,10
SRR11605054.1061,17.044008,9.513651,12
SRR11605054.1062,-9.19943,14.762012,0
SRR11605054.1063,-3.9821336,-13.180327,9
SRR11605054.1064,-0.5110144,-22.19848,-1
SRR11605054.1065,16.519747,-2.0691752,12
SRR11605054.1066,19.552925,2.7285116,12
SRR11605054.1067,-5.790957,14.424344,0
SRR11605054.1068,-14.596513,24.058723,1
SRR11605054.1069,-21.024437,6.614118,-1
SRR11605054.1070,-19.55533,-21.239977,7
SRR11605054.1071,-13.124195,21.381792,1
SRR11605054.1072,-17.18457,-23.333559,7
SRR11605054.1073,-2.005925,-23.769361,-1
SRR11605054.1074,20.111135,-3.250485,12
SRR11605054.1075,-2.7104995,-0.6228376,3
SRR11605054.1076,10.857755,-3.4370124,-1
SRR11605054.1077,10.856866,-3.438466,-1
SRR11605054.1078,19.217093,21.413992,11
SRR11605054.1079,-6.725194,3.1490858,-1
SRR11605054.1080,-6.5185537,2.817452,-1
SRR11605054.1081,15.846629,17.276514,11
SRR11605054.1082,-6.400369,15.679109,0
SRR11605054.1083,25.056723,8.880283,10
SRR11605054.1084,-21.200836,-11.286554,2
SRR11605054.1085,17.612942,21.96575,11
SRR11605054.1086,10.298875,-17.041233,12
SRR11605054.1087,-14.600347,-15.532627,-1
SRR11605054.1088,-24.648989,-11.294395,2
SRR11605054.1089,17.003284,18.080198,11
SRR11605054.1090,-9.432461,-9.626347,-1
SRR11605054.1091,-12.092959,-12.316441,9
SRR11605054.1092,10.2993555,-17.041899,12
SRR11605054.1093,-0.51184034,-22.198124,-1
SRR11605054.1094,10.298104,-17.041552,12
SRR11605054.1095,10.30038,-17.042273,12
SRR11605054.1096,-9.973308,-24.323076,6
SRR11605054.1097,-24.787859,-11.693315,2
SRR11605054.1098,-19.55533,-21.239977,7
SRR11605054.1099,-24.196417,5.5401955,4
SRR11605054.1100,-17.826857,-2.294823,5
SRR11605054.1101,1.0983274,-7.6686563,-1
SRR11605054.1102,-2.7044303,-0.61642665,3
SRR11605054.1103,-9.026866,-15.650831,-1
SRR11605054.1104,10.298301,-17.041534,12
SRR11605054.1105,17.335321,20.9828,11
SRR11605054.1106,-19.55533,-21.239977,7
SRR11605054.1107,10.30045,-17.04242,12
SRR11605054.1108,10.298791,-17.041435,12
SRR11605054.1109,8.225116,20.58601,8
SRR11605054.1110,-12.030493,30.071676,1
SRR11605054.1111,10.298428,-17.040945,12
SRR11605054.1112,17.450912,8.655741,12
SRR11605054.1113,10.297656,-17.040306,12
SRR11605054.1114,10.2991,-17.04147,12
SRR11605054.1115,25.056723,8.880283,10
SRR11605054.1116,-7.6688585,15.25118,0
SRR11605054.1117,11.411393,14.776242,-1
SRR11605054.1118,-5.3025923,-4.312054,3
SRR11605054.1119,10.299252,-17.042694,12
SRR11605054.1120,-24.648989,-11.294395,2
SRR11605054.1121,6.6894536,-6.0883656,-1
SRR11605054.1122,-7.6688585,15.25118,0
SRR11605054.1123,19.217093,21.413992,11
SRR11605054.1124,17.059566,2.836883,12
SRR11605054.1125,19.278069,2.4150817,12
SRR11605054.1126,-9.19954,14.762218,0
SRR11605054.1127,18.622389,21.24618,11
SRR11605054.1128,-23.22346,-9.374085,2
SRR11605054.1129,10.298966,-17.041903,12
SRR11605054.1130,12.702446,-18.529037,12
SRR11605054.1131,18.535538,7.1867685,12
SRR11605054.1132,23.997902,10.848875,10
SRR11605054.1133,25.056723,8.880283,10
SRR11605054.1134,10.296659,-17.040508,12
SRR11605054.1135,-15.087013,27.539637,1
SRR11605054.1136,22.516376,16.374321,11
SRR11605054.1137,-8.275195,16.072588,0
SRR11605054.1138,9.102247,18.993269,8
SRR11605054.1139,-24.748196,-10.042169,2
SRR11605054.1140,19.069023,22.984007,11
SRR11605054.1141,7.58156,9.29668,-1
SRR11605054.1142,7.806033,-2.4773026,-1
SRR11605054.1143,7.6950736,-2.116449,-1
SRR11605054.1144,-23.822016,4.0578823,4
SRR11605054.1145,-13.000286,24.001839,1
SRR11605054.1146,-9.007977,-22.741674,6
SRR11605054.1147,6.4698195,-6.1295075,-1
SRR11605054.1148,-10.044988,6.3206887,-1
SRR11605054.1149,-19.55533,-21.239977,7
SRR11605054.1150,16.957228,8.156084,12
SRR11605054.1151,18.963177,-1.8587008,12
SRR11605054.1152,-9.199559,14.762265,0
SRR11605054.1153,17.191664,18.25826,11
SRR11605054.1154,-9.209037,14.765237,0
