ID,tsne dim 1,tsne dim 2,Cluster
SRR11605054.606,4.189633,10.070246,-1
SRR11605054.607,-6.7733836,-19.192492,6
SRR11605054.608,6.112461,10.505354,7
SRR11605054.609,2.0305135,2.6237,11
SRR11605054.610,2.0302112,2.623498,11
SRR11605054.611,6.350059,15.77029,-1
SRR11605054.612,-11.151212,-13.761637,3
SRR11605054.613,1.7806772,2.4683142,11
SRR11605054.614,-15.124901,-7.269153,-1
SRR11605054.615,0.068311214,-22.347988,11
SRR11605054.616,-5.928703,-8.650995,-1
SRR11605054.617,3.6674535,27.33257,8
SRR11605054.618,-2.1835575,-14.271181,11
SRR11605054.619,4.3608704,-5.5059233,11
SRR11605054.620,-1.9181769,4.104403,-1
SRR11605054.621,3.4884071,-8.689502,11
SRR11605054.622,-22.16106,-6.5390215,1
SRR11605054.623,4.2118597,17.579885,-1
SRR11605054.624,7.173387,-19.140335,-1
SRR11605054.625,2.8192656,-9.885694,11
SRR11605054.626,1.7757556,2.4657044,11
SRR11605054.627,-2.6453085,-19.924715,-1
SRR11605054.628,4.9623857,7.4470057,-1
SRR11605054.629,2.4531596,19.957767,9
SRR11605054.630,-0.96916676,-13.886229,11
SRR11605054.631,0.3997524,-12.444778,11
SRR11605054.632,3.4659393,14.395169,-1
SRR11605054.633,0.6959588,-12.847447,11
SRR11605054.634,2.030251,2.6234708,11
SRR11605054.635,2.5469236,-19.790852,11
SRR11605054.636,1.0507394,-15.270262,11
SRR11605054.637,-1.9181769,4.104403,-1
SRR11605054.638,-13.545131,1.9081782,0
SRR11605054.639,-14.5302515,1.5996221,0
SRR11605054.640,1.7755266,2.4655337,11
SRR11605054.641,1.7819172,2.4688795,11
SRR11605054.642,4.7747808,11.368349,7
SRR11605054.643,-19.45299,-7.068877,1
SRR11605054.644,2.2273626,-8.981634,11
SRR11605054.645,11.002669,20.329794,2
SRR11605054.646,3.464304,-22.005816,11
SRR11605054.647,-23.766731,-4.8786893,1
SRR11605054.648,-11.175976,-12.544309,3
SRR11605054.649,9.838925,5.1596346,-1
SRR11605054.650,2.0299354,2.62345,11
SRR11605054.651,0.9682951,-7.480591,11
SRR11605054.652,-18.915958,0.7982817,1
SRR11605054.653,15.646025,7.4551272,4
SRR11605054.654,4.5621505,26.216026,8
SRR11605054.655,-6.647855,-19.642292,6
SRR11605054.656,-5.5321684,9.201646,-1
SRR11605054.657,3.1892538,-19.063364,11
SRR11605054.658,1.6074172,-22.714273,11
SRR11605054.659,-4.427169,13.2258835,10
SRR11605054.660,-6.647855,-19.642292,6
SRR11605054.661,0.43793312,-11.633343,11
SRR11605054.662,1.7723455,2.463644,11
SRR11605054.663,7.0418053,-21.218018,-1
SRR11605054.664,1.843604,-2.5334191,11
SRR11605054.665,-21.344988,-5.006943,1
SRR11605054.666,4.4453044,-2.8462088,11
SRR11605054.667,0.8842706,-10.583491,11
SRR11605054.668,-21.725227,-4.3344026,1
SRR11605054.669,-23.766731,-4.8786893,1
SRR11605054.670,1.6074172,-22.714273,11
SRR11605054.671,-11.039659,-12.688074,3
SRR11605054.672,1.7714045,2.4633605,11
SRR11605054.673,1.9455917,-13.27254,11
SRR11605054.674,-6.647855,-19.642292,6
SRR11605054.675,1.1477178,-12.962116,11
SRR11605054.676,-9.397576,-14.561953,3
SRR11605054.677,-3.9719644,-2.674213,-1
SRR11605054.678,5.613209,12.380639,7
SRR11605054.679,14.268046,13.330417,5
SRR11605054.680,-5.807631,-5.259902,-1
SRR11605054.681,11.238558,0.8600821,-1
SRR11605054.682,1.6989429,-10.798921,11
SRR11605054.683,1.7783571,2.4670365,11
SRR11605054.684,0.4379141,-11.63339,11
SRR11605054.685,4.326596,19.590944,9
SRR11605054.686,13.232212,10.970808,5
SRR11605054.687,7.341424,15.622365,-1
SRR11605054.688,7.092241,15.835759,-1
SRR11605054.689,-6.647855,-19.642292,6
SRR11605054.690,-6.647855,-19.642292,6
SRR11605054.691,2.0301747,2.6234767,11
SRR11605054.692,2.9602263,-19.567234,11
SRR11605054.693,8.901658,-11.734382,-1
SRR11605054.694,-22.690361,-5.063775,1
SRR11605054.695,1.7792804,2.4675164,11
SRR11605054.696,3.3036158,18.646797,9
SRR11605054.697,-11.151212,-13.761637,3
SRR11605054.698,-13.891788,1.0965133,0
SRR11605054.699,7.0418053,-21.218018,-1
SRR11605054.700,15.134346,5.9187083,4
SRR11605054.701,14.464991,15.141936,5
SRR11605054.702,-3.9344094,-2.7564738,-1
SRR11605054.703,14.356403,14.143579,5
SRR11605054.704,-5.9337616,-8.77797,-1
SRR11605054.705,-2.6159534,-19.425537,-1
SRR11605054.706,3.872366,-3.601874,11
SRR11605054.707,-15.124901,-7.269153,-1
SRR11605054.708,0.5443113,10.046336,10
SRR11605054.709,1.7713714,2.4633677,11
SRR11605054.710,-5.3834276,-15.198673,-1
SRR11605054.711,-1.0622526,2.5775123,-1
SRR11605054.712,1.7746851,2.4651463,11
SRR11605054.713,0.92875975,19.109196,9
SRR11605054.714,-24.78385,-4.270565,1
SRR11605054.715,-4.755408,4.178701,-1
SRR11605054.716,1.3099128,-10.751955,11
SRR11605054.717,-20.047989,0.4936718,1
SRR11605054.718,2.4531596,19.957767,9
SRR11605054.719,12.205001,22.039429,2
SRR11605054.720,12.001409,21.625254,2
SRR11605054.721,-5.532166,9.201648,-1
SRR11605054.722,-5.3834276,-15.198673,-1
SRR11605054.723,-21.86848,-3.7742574,1
SRR11605054.724,1.7728114,2.463695,11
SRR11605054.725,-5.9282484,-8.64893,-1
SRR11605054.726,0.77231073,1.553252,11
SRR11605054.727,12.936543,16.409517,-1
SRR11605054.728,-11.1512165,-13.761583,3
SRR11605054.729,-19.057787,-0.33379948,1
SRR11605054.730,-3.2569358,7.7783484,-1
SRR11605054.731,3.2215042,-8.554454,11
SRR11605054.732,1.0790048,1.448234,11
SRR11605054.733,2.8448462,11.419442,-1
SRR11605054.734,-20.685606,-2.6224656,1
SRR11605054.735,-15.8288355,-7.428349,-1
SRR11605054.736,13.565304,14.177392,5
SRR11605054.737,-9.239854,-15.200456,3
SRR11605054.738,9.848358,5.2018695,-1
SRR11605054.739,0.89289474,-9.484911,11
SRR11605054.740,0.88963956,-22.951456,11
SRR11605054.741,6.350059,15.77029,-1
SRR11605054.742,-10.69068,1.2541683,-1
SRR11605054.743,2.9530714,-22.071587,11
SRR11605054.744,6.337441,10.294066,7
SRR11605054.745,3.4884284,-8.689582,11
SRR11605054.746,3.5776613,-3.4046695,11
SRR11605054.747,7.1138225,-19.897213,-1
SRR11605054.748,13.876181,15.672505,5
SRR11605054.749,0.891232,-10.684136,11
SRR11605054.750,-8.249891,-20.180714,6
SRR11605054.751,-5.4678736,-11.17027,-1
SRR11605054.752,1.6074172,-22.714273,11
SRR11605054.753,1.7715346,2.4636095,11
SRR11605054.754,8.416292,9.154867,-1
SRR11605054.755,4.721169,11.343176,7
SRR11605054.756,-2.73741,5.9404182,-1
SRR11605054.757,-4.759172,3.8865235,-1
SRR11605054.758,-21.344988,-5.006943,1
SRR11605054.759,-5.6397576,-2.3181655,-1
SRR11605054.760,3.7167408,23.97431,8
SRR11605054.761,7.571632,11.104423,7
SRR11605054.762,0.18277138,-14.685921,11
SRR11605054.763,8.924415,19.195135,-1
SRR11605054.764,-3.971961,-2.6742122,-1
SRR11605054.765,1.7725554,2.4638236,11
SRR11605054.766,-19.342844,-1.4835281,1
SRR11605054.767,2.030254,2.6237552,11
SRR11605054.768,0.7101899,-6.8859754,11
SRR11605054.769,11.986762,21.90714,2
SRR11605054.770,-22.079363,-5.9829273,1
SRR11605054.771,-2.173585,-14.321761,11
SRR11605054.772,10.926945,18.859386,2
SRR11605054.773,14.385027,14.096593,5
SRR11605054.774,12.277435,15.231795,5
SRR11605054.775,11.714932,15.34311,-1
SRR11605054.776,2.4894526,1.8591105,11
SRR11605054.777,2.4883485,1.8587725,11
SRR11605054.778,-9.408173,-14.57045,3
SRR11605054.779,7.0347595,-21.21878,-1
SRR11605054.780,5.7466984,-6.1893444,-1
SRR11605054.781,2.4894607,1.8589938,11
SRR11605054.782,1.5678246,-22.681593,11
SRR11605054.783,8.966351,12.913407,-1
SRR11605054.784,-3.8715334,14.298722,10
SRR11605054.785,2.4894397,1.8588737,11
SRR11605054.786,4.5718765,-3.2620108,11
SRR11605054.787,-19.66068,0.35417205,1
SRR11605054.788,3.9388466,-4.355206,11
SRR11605054.789,1.9531014,-12.461025,11
SRR11605054.790,9.575433,22.308971,2
SRR11605054.791,10.972992,21.265377,2
SRR11605054.792,2.382977,19.900208,9
SRR11605054.793,-23.568264,1.1134186,-1
SRR11605054.794,3.7108188,27.407,8
SRR11605054.795,2.489798,1.8589642,11
SRR11605054.796,3.6991367,27.397495,8
SRR11605054.797,3.9388275,-4.355221,11
SRR11605054.798,-0.8467392,-14.38615,11
SRR11605054.799,3.463066,14.3844185,-1
SRR11605054.800,3.337094,-8.782145,11
SRR11605054.801,-7.3572106,4.2131443,-1
SRR11605054.802,11.986762,21.90714,2
SRR11605054.803,0.5504869,-14.778872,11
SRR11605054.804,3.066968,25.202097,8
SRR11605054.805,-23.808046,-4.8918324,1
SRR11605054.806,1.5678246,-22.681593,11
SRR11605054.807,14.584115,15.417543,5
SRR11605054.808,8.865713,-12.730396,-1
SRR11605054.809,-5.9408655,-8.799818,-1
SRR11605054.810,3.2328951,-7.568733,11
SRR11605054.811,10.973307,21.275751,2
SRR11605054.812,5.50841,-2.2574103,11
SRR11605054.813,-21.791197,-0.24091208,1
SRR11605054.814,-19.428768,-0.79412645,1
SRR11605054.815,4.5955806,26.244518,8
SRR11605054.816,2.881997,-22.083,11
SRR11605054.817,2.4897323,1.8588982,11
SRR11605054.818,9.084242,-11.459994,-1
SRR11605054.819,-13.441527,-0.044730652,0
SRR11605054.820,-22.553904,-4.2297177,1
SRR11605054.821,-0.8937073,-3.473234,-1
SRR11605054.822,-6.154608,-5.0184555,-1
SRR11605054.823,2.489424,1.8589864,11
SRR11605054.824,2.4887416,1.8587941,11
SRR11605054.825,-14.497492,-7.5323443,-1
SRR11605054.826,15.12475,5.902278,4
SRR11605054.827,-20.69432,-2.5883424,1
SRR11605054.828,-0.108487934,-16.013037,11
SRR11605054.829,3.064713,20.857016,9
SRR11605054.830,-0.84675145,-14.3861475,11
SRR11605054.831,3.5724618,-10.62779,11
SRR11605054.832,-0.6649681,-11.548051,11
SRR11605054.833,3.73775,24.869387,8
SRR11605054.834,-23.808046,-4.8918324,1
SRR11605054.835,-5.537209,9.204748,-1
SRR11605054.836,-14.617152,2.9275057,0
SRR11605054.837,1.0939969,-10.599354,11
SRR11605054.838,2.4889095,1.858912,11
SRR11605054.839,-22.19718,-0.9470653,1
SRR11605054.840,14.385027,14.096593,5
SRR11605054.841,14.385027,14.096593,5
SRR11605054.842,0.07072404,-17.867867,11
SRR11605054.843,-1.9192972,4.104696,-1
SRR11605054.844,0.09280763,-14.336434,11
SRR11605054.845,-5.936341,-8.684261,-1
SRR11605054.846,-11.211479,-3.6524038,-1
SRR11605054.847,14.594876,6.2320437,4
SRR11605054.848,7.7448945,11.029519,7
SRR11605054.849,0.687215,-12.456183,11
SRR11605054.850,-0.43703228,-11.172091,11
SRR11605054.851,11.161076,21.541346,2
SRR11605054.852,-21.855509,-3.916925,1
SRR11605054.853,4.46653,20.535618,9
SRR11605054.854,-5.237959,-21.37061,6
SRR11605054.855,2.4894052,1.8591125,11
SRR11605054.856,-18.856441,-7.329417,-1
SRR11605054.857,2.1504152,-9.166474,11
SRR11605054.858,-23.873533,-1.940781,1
SRR11605054.859,7.6402307,-8.625754,-1
SRR11605054.860,2.4889178,1.8587673,11
SRR11605054.861,3.302409,25.224892,8
SRR11605054.862,2.1502213,-9.166228,11
SRR11605054.863,2.4887745,1.8588002,11
SRR11605054.864,-5.1437855,-19.222992,6
SRR11605054.865,-5.293337,-18.91716,6
SRR11605054.866,12.386597,11.504966,5
SRR11605054.867,12.134157,12.403453,5
SRR11605054.868,2.958026,-19.57617,11
SRR11605054.869,15.815094,7.4836407,4
SRR11605054.870,-0.022844382,-8.478152,11
SRR11605054.871,4.175912,19.579422,9
SRR11605054.872,-16.74616,-2.4600372,-1
SRR11605054.873,-4.947696,-19.6182,6
SRR11605054.874,8.906595,20.277079,2
SRR11605054.875,-0.99380356,2.4944541,-1
SRR11605054.876,2.4892108,1.8591493,11
SRR11605054.877,11.686629,22.132277,2
SRR11605054.878,-21.840096,-1.6104215,1
SRR11605054.879,-2.7863739,-20.033602,-1
SRR11605054.880,3.6991367,27.397495,8
SRR11605054.881,1.8828083,-13.276904,11
SRR11605054.882,-2.8197114,-20.033426,-1
SRR11605054.883,6.3149576,-21.330856,11
SRR11605054.884,-1.1162944,-12.633264,11
SRR11605054.885,-2.6754625,14.342034,-1
SRR11605054.886,3.183605,-19.07436,11
SRR11605054.887,-11.141252,-13.754363,3
SRR11605054.888,-5.4685006,-11.170775,-1
SRR11605054.889,-20.585897,-0.47390464,1
SRR11605054.890,-11.211479,-3.6524038,-1
SRR11605054.891,1.8645155,-22.413132,11
SRR11605054.892,-10.84031,-8.67194,-1
SRR11605054.893,-12.89285,0.6409359,0
SRR11605054.894,-0.2815806,1.0890634,11
SRR11605054.895,0.7463054,-10.763504,11
SRR11605054.896,7.6415396,-8.6266365,-1
SRR11605054.897,-8.204328,-11.026836,-1
SRR11605054.898,2.4899502,1.8592798,11
SRR11605054.899,-21.875946,-4.8300195,1
SRR11605054.900,2.0902717,-17.089163,11
SRR11605054.901,0.993317,8.33912,10
SRR11605054.902,0.9946907,8.374442,10
SRR11605054.903,14.385027,14.096593,5
SRR11605054.904,0.53799,10.047173,10
SRR11605054.905,-24.434834,-3.8800728,1
SRR11605054.906,11.081552,15.452821,-1
SRR11605054.907,0.993317,8.33912,10
SRR11605054.908,-5.9408426,-8.799818,-1
SRR11605054.909,1.8530957,20.564426,9
SRR11605054.910,1.5678246,-22.681593,11
SRR11605054.911,-2.7116542,9.7684965,10
SRR11605054.912,2.4890227,1.8590999,11
SRR11605054.913,14.385027,14.096593,5
SRR11605054.914,-14.067601,1.6720198,0
SRR11605054.915,0.14548132,-2.7658427,-1
SRR11605054.916,1.5678246,-22.681593,11
SRR11605054.917,3.073574,24.419634,8
SRR11605054.918,3.3049977,-18.667261,11
SRR11605054.919,0.993317,8.33912,10
SRR11605054.920,4.330408,28.15433,8
SRR11605054.921,12.143117,13.707764,5
SRR11605054.922,-23.121975,-2.8923497,1
SRR11605054.923,-11.141252,-13.754363,3
SRR11605054.924,-5.3889503,-15.205726,-1
SRR11605054.925,1.9422541,-3.2085013,11
SRR11605054.926,0.29346475,-11.732836,11
SRR11605054.927,2.1503277,-9.166399,11
SRR11605054.928,2.750288,-18.327694,11
SRR11605054.929,-12.008701,3.9426882,0
SRR11605054.930,2.4898386,1.8589332,11
SRR11605054.931,6.7181983,14.20058,7
SRR11605054.932,2.488898,1.858957,11
SRR11605054.933,0.6778321,-7.1062703,11
SRR11605054.934,-11.141252,-13.754363,3
SRR11605054.935,1.200091,-11.006344,11
SRR11605054.936,2.4886396,1.8588548,11
SRR11605054.937,2.2188165,-11.492525,11
SRR11605054.938,9.318379,-12.679277,-1
SRR11605054.939,0.993317,8.33912,10
SRR11605054.940,7.0347595,-21.21878,-1
SRR11605054.941,-0.9608801,-16.803537,11
SRR11605054.942,-9.473759,-14.425676,3
SRR11605054.943,4.5955806,26.244518,8
SRR11605054.944,2.4893098,1.8591504,11
SRR11605054.945,-0.06366916,-18.784986,-1
SRR11605054.946,15.12475,5.902278,4
SRR11605054.947,16.087603,7.6197095,4
SRR11605054.948,-11.186416,-8.860528,-1
SRR11605054.949,-22.173492,-6.5425143,1
SRR11605054.950,-5.9408655,-8.799818,-1
SRR11605054.951,2.4894524,1.859087,11
SRR11605054.952,2.4893293,1.8593018,11
SRR11605054.953,3.3370938,-8.782136,11
SRR11605054.954,-3.9447086,-2.7569244,-1
SRR11605054.955,1.4737008,-10.979071,11
SRR11605054.956,0.8694677,18.632761,9
SRR11605054.957,-23.808046,-4.8918324,1
SRR11605054.958,1.4886591,-5.184434,11
SRR11605054.959,-21.625702,-0.046104893,1
SRR11605054.960,0.99331915,8.339123,10
SRR11605054.961,1.8530957,20.564426,9
SRR11605054.962,3.6991367,27.397495,8
SRR11605054.963,0.76658374,-10.859714,11
SRR11605054.964,-4.865492,7.959544,-1
SRR11605054.965,6.336035,-21.261095,11
SRR11605054.966,-1.3836422,-1.5507709,-1
SRR11605054.967,14.892208,7.530992,4
SRR11605054.968,0.993317,8.33912,10
SRR11605054.969,1.5678246,-22.681593,11
SRR11605054.970,-1.1162944,-12.633264,11
SRR11605054.971,-1.051814,-16.66972,11
SRR11605054.972,-23.77801,-6.04429,1
SRR11605054.973,-13.86572,1.0762365,0
SRR11605054.974,2.958026,-19.57617,11
SRR11605054.975,0.100539856,-14.788597,11
SRR11605054.976,7.6402307,-8.625754,-1
SRR11605054.977,16.093134,12.769348,5
SRR11605054.978,6.1429467,10.492679,7
SRR11605054.979,1.3992965,-24.082848,11
SRR11605054.980,-22.235985,-2.637109,1
SRR11605054.981,-0.16550134,-10.384039,11
SRR11605054.982,0.37761965,7.4102154,-1
SRR11605054.983,-1.1836755,-12.646731,11
SRR11605054.984,-20.40806,-3.7736068,1
SRR11605054.985,2.489154,1.8592179,11
SRR11605054.986,4.2136455,20.194307,9
SRR11605054.987,2.4898045,1.8592863,11
SRR11605054.988,11.304498,21.842274,2
SRR11605054.989,-20.724245,-6.7877913,1
SRR11605054.990,9.50822,-12.5334835,-1
SRR11605054.991,-9.454011,-15.090029,3
SRR11605054.992,-0.91026634,-14.95308,11
SRR11605054.993,2.4892876,1.8590269,11
SRR11605054.994,0.100539856,-14.788597,11
SRR11605054.995,14.616324,5.9759393,4
SRR11605054.996,2.7200296,-18.389584,11
SRR11605054.997,5.723254,-11.079551,-1
SRR11605054.998,1.6432834,12.315759,-1
SRR11605054.999,-14.617115,2.9275115,0
SRR11605054.1000,1.5754495,-22.69384,11
SRR11605054.1001,-19.681862,-1.3491476,1
SRR11605054.1002,5.0164084,11.88934,7
SRR11605054.1003,-1.2480332,-16.899794,11
SRR11605054.1004,2.4892035,1.8591306,11
SRR11605054.1005,13.500785,11.91374,5
SRR11605054.1006,1.4497986,19.76186,9
SRR11605054.1007,13.294497,14.17177,5
SRR11605054.1008,-13.86572,1.0762365,0
SRR11605054.1009,-20.605652,-3.3109534,1
SRR11605054.1010,11.397907,13.922632,-1
SRR11605054.1011,2.4892712,1.8591121,11
SRR11605054.1012,3.3370938,-8.782136,11
SRR11605054.1013,-14.067601,1.6720198,0
SRR11605054.1014,-20.879591,-2.3290334,1
SRR11605054.1015,13.909329,15.511153,5
SRR11605054.1016,-13.007583,1.6945055,0
SRR11605054.1017,2.4886987,1.8589705,11
SRR11605054.1018,-23.948475,-6.366836,1
SRR11605054.1019,6.917114,13.463058,7
SRR11605054.1020,10.448795,18.661814,2
SRR11605054.1021,2.4892874,1.8588388,11
SRR11605054.1022,-24.80816,-3.0512419,1
SRR11605054.1023,-21.625702,-0.046104893,1
SRR11605054.1024,0.5424287,-23.145931,11
SRR11605054.1025,-14.501153,4.3688426,0
SRR11605054.1026,4.71636,0.36215472,11
SRR11605054.1027,4.3790984,-0.8378946,11
SRR11605054.1028,-10.912288,-14.05409,3
SRR11605054.1029,15.67943,12.818672,5
SRR11605054.1030,5.735333,-21.448874,11
SRR11605054.1031,14.3674345,13.25414,5
SRR11605054.1032,1.975353,20.9663,9
SRR11605054.1033,13.751509,12.681607,5
SRR11605054.1034,-5.1618094,-20.948189,6
SRR11605054.1035,5.3089557,7.1179867,-1
SRR11605054.1036,-19.389498,0.8949456,1
SRR11605054.1037,-19.91382,-1.8429018,1
SRR11605054.1038,7.580454,11.09856,7
SRR11605054.1039,-11.265775,-3.6302526,-1
SRR11605054.1040,4.716747,0.36217508,11
SRR11605054.1041,-3.98087,-2.6803432,-1
SRR11605054.1042,-11.1469145,-13.739421,3
SRR11605054.1043,14.72346,8.420305,4
SRR11605054.1044,-2.3560596,-14.231462,11
SRR11605054.1045,4.716719,0.3626509,11
SRR11605054.1046,1.1576203,-12.143621,11
SRR11605054.1047,-23.380205,-1.0798349,1
SRR11605054.1048,8.972407,12.877705,-1
SRR11605054.1049,-9.593857,-16.076323,3
SRR11605054.1050,-18.724813,-2.2162259,1
SRR11605054.1051,0.5289674,-6.02349,11
SRR11605054.1052,1.9958773,-9.219855,11
SRR11605054.1053,-4.4491744,13.203342,10
SRR11605054.1054,7.6395965,-8.626716,-1
SRR11605054.1055,-2.8217585,-20.029196,-1
SRR11605054.1056,0.84519124,-0.005087486,11
SRR11605054.1057,2.3414402,-5.778171,11
SRR11605054.1058,7.019099,-21.220741,-1
SRR11605054.1059,4.7957883,-3.6936038,11
SRR11605054.1060,-7.197564,-18.77276,6
SRR11605054.1061,-0.36853692,-16.006401,11
SRR11605054.1062,-14.559856,2.9198003,0
SRR11605054.1063,4.7024665,11.3380785,7
SRR11605054.1064,9.855679,5.1648865,-1
SRR11605054.1065,0.35744452,-8.312154,11
SRR11605054.1066,2.0193899,-12.101131,11
SRR11605054.1067,-12.762004,0.3497789,0
SRR11605054.1068,-20.889505,-2.3410542,1
SRR11605054.1069,0.9544094,17.492798,9
SRR11605054.1070,14.455626,14.096605,5
SRR11605054.1071,-20.402332,-0.10736033,1
SRR11605054.1072,14.648057,12.149936,5
SRR11605054.1073,11.017617,7.5111885,-1
SRR11605054.1074,3.2281427,-8.78462,11
SRR11605054.1075,-4.9939656,8.738846,-1
SRR11605054.1076,-5.967666,-8.685988,-1
SRR11605054.1077,-5.967541,-8.686101,-1
SRR11605054.1078,1.3854265,-22.54896,11
SRR11605054.1079,-15.404937,-7.3141685,-1
SRR11605054.1080,-15.12511,-7.269272,-1
SRR11605054.1081,7.019099,-21.220741,-1
SRR11605054.1082,-13.986276,0.6391926,0
SRR11605054.1083,-6.695625,-19.666298,6
SRR11605054.1084,11.367968,19.13415,2
SRR11605054.1085,-0.22791074,-22.250374,11
SRR11605054.1086,4.7171874,0.36225954,11
SRR11605054.1087,8.976924,12.9055195,-1
SRR11605054.1088,11.976566,21.906485,2
SRR11605054.1089,5.7749786,-21.43997,11
SRR11605054.1090,-5.2495065,2.5545678,-1
SRR11605054.1091,3.4816031,13.578063,7
SRR11605054.1092,4.7165213,0.3632758,11
SRR11605054.1093,9.855626,5.1648774,-1
SRR11605054.1094,4.717782,0.36250666,11
SRR11605054.1095,4.7166057,0.36111864,11
SRR11605054.1096,16.098429,7.3757896,4
SRR11605054.1097,12.298977,21.876623,2
SRR11605054.1098,14.455626,14.096605,5
SRR11605054.1099,1.421473,19.74725,9
SRR11605054.1100,4.645461,26.229803,8
SRR11605054.1101,-2.3182807,4.321629,-1
SRR11605054.1102,-5.0066686,8.734885,-1
SRR11605054.1103,6.3562884,15.742963,-1
SRR11605054.1104,4.7162395,0.36228636,11
SRR11605054.1105,0.28910106,-21.3423,11
SRR11605054.1106,14.455626,14.096605,5
SRR11605054.1107,4.7166452,0.3610984,11
SRR11605054.1108,4.716882,0.36237377,11
SRR11605054.1109,-9.48676,-14.428477,3
SRR11605054.1110,-23.870428,-6.2760863,1
SRR11605054.1111,4.716464,0.36221084,11
SRR11605054.1112,-1.1386309,-15.154547,11
SRR11605054.1113,4.7167788,0.36268374,11
SRR11605054.1114,4.7166185,0.36326572,11
SRR11605054.1115,-6.695625,-19.666298,6
SRR11605054.1116,-14.040511,1.6822567,0
SRR11605054.1117,-5.4025917,-15.188712,-1
SRR11605054.1118,-0.980734,10.271856,-1
SRR11605054.1119,4.7165737,0.36308053,11
SRR11605054.1120,11.976566,21.906485,2
SRR11605054.1121,-3.9454226,-2.7571025,-1
SRR11605054.1122,-14.040511,1.6822567,0
SRR11605054.1123,1.3854265,-22.54896,11
SRR11605054.1124,0.24274169,-11.738452,11
SRR11605054.1125,1.8535318,-11.873364,11
SRR11605054.1126,-14.559856,2.9198003,0
SRR11605054.1127,1.172238,-22.145878,11
SRR11605054.1128,10.208087,21.15518,2
SRR11605054.1129,4.716864,0.36278033,11
SRR11605054.1130,6.0013433,-2.3520799,11
SRR11605054.1131,-0.57137793,-13.795874,11
SRR11605054.1132,-5.2447305,-21.364569,6
SRR11605054.1133,-6.695625,-19.666298,6
SRR11605054.1134,4.717341,0.3626977,11
SRR11605054.1135,-21.393808,-4.8969836,1
SRR11605054.1136,3.4280918,-19.803509,11
SRR11605054.1137,-14.865223,1.611788,0
SRR11605054.1138,-8.929126,-15.688601,-1
SRR11605054.1139,11.104544,22.259752,2
SRR11605054.1140,0.45718372,-23.340183,11
SRR11605054.1141,-10.672352,-8.516909,-1
SRR11605054.1142,-8.056848,-10.728146,-1
SRR11605054.1143,-8.2139,-11.039627,-1
SRR11605054.1144,2.2940452,19.794325,9
SRR11605054.1145,-21.893913,-1.8577626,1
SRR11605054.1146,15.112319,5.999035,4
SRR11605054.1147,-3.98087,-2.6803432,-1
SRR11605054.1148,-8.830494,-4.6471634,-1
SRR11605054.1149,14.455626,14.096605,5
SRR11605054.1150,-0.31246537,-14.95939,11
