ID,tsne dim 1,tsne dim 2,Clusters
SRR11605054.601,-8.179783,8.459871,18
SRR11605054.602,-0.3261021,1.9439284,22
SRR11605054.603,-5.3751116,-1.9056249,-1
SRR11605054.604,-11.613385,5.2290354,1
SRR11605054.605,-7.626651,4.738726,17
SRR11605054.606,-4.0812387,6.592224,-1
SRR11605054.607,13.665671,1.8219832,13
SRR11605054.608,-6.0080485,6.8781285,-1
SRR11605054.609,-0.32246536,1.9475048,22
SRR11605054.610,-0.3268277,1.9429188,22
SRR11605054.611,-7.6788607,4.747855,17
SRR11605054.612,8.613576,-6.50082,11
SRR11605054.613,-0.34215662,1.9276893,22
SRR11605054.614,2.8612375,-7.4487076,7
SRR11605054.615,11.498411,-1.677059,16
SRR11605054.616,4.520145,-2.8700168,6
SRR11605054.617,-12.521007,5.3903456,1
SRR11605054.618,7.6019783,-0.4306497,-1
SRR11605054.619,2.6110175,1.4866779,22
SRR11605054.620,0.5154615,-3.646958,-1
SRR11605054.621,4.205389,1.8758082,23
SRR11605054.622,3.254474,-12.3113785,8
SRR11605054.623,-5.9212146,9.515604,-1
SRR11605054.624,3.1818047,8.50996,0
SRR11605054.625,5.218778,1.5944642,23
SRR11605054.626,-0.3274244,1.9423599,22
SRR11605054.627,11.466249,0.7211359,-1
SRR11605054.628,0.88760376,6.3050575,-1
SRR11605054.629,-8.179783,8.459871,18
SRR11605054.630,7.758184,0.007695629,23
SRR11605054.631,6.609076,0.80395246,23
SRR11605054.632,-5.562942,-3.338197,-1
SRR11605054.633,6.768512,0.88197756,23
SRR11605054.634,-0.327406,1.9423287,22
SRR11605054.635,10.818924,3.6614828,15
SRR11605054.636,8.035576,1.756754,23
SRR11605054.637,0.5154615,-3.646958,-1
SRR11605054.638,-2.927577,-8.0707855,4
SRR11605054.639,-2.8392823,-8.26453,4
SRR11605054.640,-0.60491884,1.6233302,22
SRR11605054.641,-0.33675677,1.9323415,22
SRR11605054.642,-4.949646,6.2632413,17
SRR11605054.643,1.5683306,-8.987395,-1
SRR11605054.644,4.6064343,1.3106794,23
SRR11605054.645,-12.663968,1.8552971,2
SRR11605054.646,11.85534,-0.5443062,-1
SRR11605054.647,2.532334,-10.892888,8
SRR11605054.648,7.931911,-6.3040824,11
SRR11605054.649,-2.1356988,3.8343723,14
SRR11605054.650,-0.33668637,1.932633,22
SRR11605054.651,4.060428,0.08937682,23
SRR11605054.652,-1.4512001,-10.246798,8
SRR11605054.653,-2.1176472,7.8333416,3
SRR11605054.654,-11.616593,5.2400737,1
SRR11605054.655,13.72649,1.7869171,13
SRR11605054.656,-6.2766433,-0.4893641,-1
SRR11605054.657,10.367942,3.8028316,15
SRR11605054.658,12.14394,-1.7067797,16
SRR11605054.659,-8.446111,1.1010829,20
SRR11605054.660,13.726473,1.7869321,13
SRR11605054.661,5.95897,1.4588101,23
SRR11605054.662,-0.32671058,1.9429651,22
SRR11605054.663,4.621248,8.754705,0
SRR11605054.664,1.7019851,1.2408198,22
SRR11605054.665,2.1563241,-12.607356,8
SRR11605054.666,1.3094711,2.2119293,-1
SRR11605054.667,5.6116014,1.3801672,23
SRR11605054.668,2.0170867,-12.292448,8
SRR11605054.669,2.532334,-10.892888,8
SRR11605054.670,12.14394,-1.7067797,16
SRR11605054.671,7.9397736,-6.447419,11
SRR11605054.672,-0.33632314,1.932606,22
SRR11605054.673,6.6506524,1.912855,23
SRR11605054.674,13.72652,1.7869116,13
SRR11605054.675,6.684951,1.3647946,23
SRR11605054.676,9.198844,-5.25255,11
SRR11605054.677,2.8833554,4.9274855,10
SRR11605054.678,-5.299341,5.424419,17
SRR11605054.679,-10.208183,-3.1720576,5
SRR11605054.680,6.362091,-5.984223,-1
SRR11605054.681,-0.4751211,4.5746527,-1
SRR11605054.682,5.6010327,0.95944864,23
SRR11605054.683,-0.3439223,1.9259393,22
SRR11605054.684,5.9589415,1.4588124,23
SRR11605054.685,-8.60536,7.4530787,18
SRR11605054.686,-9.000351,-1.5114362,5
SRR11605054.687,-7.632942,4.174829,-1
SRR11605054.688,-7.7253604,4.3517766,-1
SRR11605054.689,13.72652,1.7869116,13
SRR11605054.690,13.726473,1.7869321,13
SRR11605054.691,-0.33833125,1.9305643,22
SRR11605054.692,10.633306,3.8434176,15
SRR11605054.693,8.153763,7.142157,9
SRR11605054.694,2.4498093,-11.613281,8
SRR11605054.695,-0.3259872,1.9436998,22
SRR11605054.696,-7.896697,9.418145,18
SRR11605054.697,8.613576,-6.50082,11
SRR11605054.698,-2.4699821,-8.001422,4
SRR11605054.699,4.621248,8.754705,0
SRR11605054.700,-1.5704021,8.593129,3
SRR11605054.701,-10.83552,-2.434721,5
SRR11605054.702,2.9183278,4.9010134,10
SRR11605054.703,-10.649388,-3.378752,5
SRR11605054.704,4.54907,-2.8684328,6
SRR11605054.705,11.245845,0.7396178,-1
SRR11605054.706,2.0512333,1.4583527,22
SRR11605054.707,2.8612375,-7.4487076,7
SRR11605054.708,-5.7994623,2.3815548,-1
SRR11605054.709,-0.3265102,1.9432554,22
SRR11605054.710,9.279211,-2.374581,19
SRR11605054.711,-2.152774,-1.912688,-1
SRR11605054.712,-0.32400993,1.9461001,22
SRR11605054.713,-7.451405,8.960411,18
SRR11605054.714,3.4985642,-11.11567,8
SRR11605054.715,-3.9904032,-3.1970007,12
SRR11605054.716,5.6225076,0.7594824,23
SRR11605054.717,-1.4995674,-10.524929,8
SRR11605054.718,-8.179783,8.459871,18
SRR11605054.719,-13.7638645,1.1545177,2
SRR11605054.720,-13.636122,1.0404304,2
SRR11605054.721,-6.276617,-0.48933703,-1
SRR11605054.722,9.279216,-2.374577,19
SRR11605054.723,1.7125702,-12.07376,8
SRR11605054.724,-0.32329378,1.9467739,22
SRR11605054.725,4.5201273,-2.8700745,6
SRR11605054.726,0.30749294,2.5254855,-1
SRR11605054.727,-10.230279,-0.8565819,-1
SRR11605054.728,8.613576,-6.50082,11
SRR11605054.729,-1.314056,-11.715585,8
SRR11605054.730,-4.283602,-0.176497,21
SRR11605054.731,4.317328,1.6871791,23
SRR11605054.732,0.005686836,2.122326,22
SRR11605054.733,-5.9361563,3.319419,-1
SRR11605054.734,0.47903082,-12.269747,8
SRR11605054.735,2.9607692,-7.839897,7
SRR11605054.736,-10.6036,-4.0854573,5
SRR11605054.737,9.422521,-5.053611,11
SRR11605054.738,-2.146055,3.834244,14
SRR11605054.739,4.9917126,1.1398672,23
SRR11605054.740,12.114668,-1.8956451,16
SRR11605054.741,-7.6788607,4.747855,17
SRR11605054.742,-2.0345125,-6.121244,-1
SRR11605054.743,11.929674,-0.7001861,16
SRR11605054.744,-6.1678677,6.7175193,-1
SRR11605054.745,4.205389,1.8758082,23
SRR11605054.746,2.2265954,1.9556606,-1
SRR11605054.747,3.7615328,8.598796,0
SRR11605054.748,-10.565366,-1.70375,5
SRR11605054.749,5.728022,0.722834,23
SRR11605054.750,14.183694,2.7203636,13
SRR11605054.751,6.612655,-2.8860462,-1
SRR11605054.752,12.14394,-1.7067797,16
SRR11605054.753,-0.3240865,1.9459955,22
SRR11605054.754,-3.5444396,5.11795,-1
SRR11605054.755,-4.9231815,6.2909193,17
SRR11605054.756,1.6106945,-4.100012,-1
SRR11605054.757,-3.737313,-3.2807798,12
SRR11605054.758,2.1563241,-12.607356,8
SRR11605054.759,3.4035993,5.9142575,10
SRR11605054.760,-10.848726,6.640911,1
SRR11605054.761,-6.357919,5.8719873,17
SRR11605054.762,7.859048,0.546668,23
SRR11605054.763,-11.534225,2.5342689,2
SRR11605054.764,2.883352,4.92749,10
SRR11605054.765,-0.33771488,1.931204,22
SRR11605054.766,-0.9171311,-12.108149,8
SRR11605054.767,-0.3260233,1.9439743,22
SRR11605054.768,3.7984877,-0.26997048,-1
SRR11605054.769,-13.683099,1.0280416,2
SRR11605054.770,2.877913,-12.309292,8
SRR11605054.771,7.6676974,-0.42719772,-1
SRR11605054.772,-11.47004,1.5718876,2
SRR11605054.773,-10.622913,-3.4143221,5
SRR11605054.774,-11.239352,-2.0124605,5
SRR11605054.775,-10.772725,-1.4686931,5
SRR11605054.776,-0.24978694,1.4218653,22
SRR11605054.777,-0.24976918,1.421918,22
SRR11605054.778,9.201756,-5.257043,11
SRR11605054.779,4.623756,8.752759,0
SRR11605054.780,3.2176197,2.4394836,-1
SRR11605054.781,-0.24982193,1.421737,22
SRR11605054.782,12.142992,-1.7170011,16
SRR11605054.783,-7.602788,5.809659,-1
SRR11605054.784,-8.855689,1.9448252,-1
SRR11605054.785,-0.25001433,1.4217215,22
SRR11605054.786,1.739994,1.8668286,-1
SRR11605054.787,-1.5328027,-10.809499,8
SRR11605054.788,2.3057566,1.2138929,22
SRR11605054.789,6.2916145,1.7293178,23
SRR11605054.790,-13.286633,-0.2335726,2
SRR11605054.791,-13.018016,1.0083858,2
SRR11605054.792,-8.149342,8.506659,18
SRR11605054.793,-2.3750334,-12.309292,-1
SRR11605054.794,-12.537326,5.3053217,1
SRR11605054.795,-0.24997579,1.4216747,22
SRR11605054.796,-12.528962,5.210447,1
SRR11605054.797,2.305758,1.2138691,22
SRR11605054.798,7.8346114,0.31211075,23
SRR11605054.799,-5.5558624,-3.3370106,-1
SRR11605054.800,4.346178,1.778642,23
SRR11605054.801,-4.5880294,-4.482548,-1
SRR11605054.802,-13.683099,1.0280416,2
SRR11605054.803,7.837865,0.6063995,23
SRR11605054.804,-11.676735,6.519539,1
SRR11605054.805,2.5378904,-10.882847,8
SRR11605054.806,12.142992,-1.7170011,16
SRR11605054.807,-11.268533,-2.340809,5
SRR11605054.808,8.745628,7.3582625,9
SRR11605054.809,4.5571136,-2.8682976,6
SRR11605054.810,3.890966,1.1588193,23
SRR11605054.811,-13.021768,1.0154933,2
SRR11605054.812,0.6193458,2.4448962,-1
SRR11605054.813,-0.26633263,-10.678001,8
SRR11605054.814,-1.2073046,-11.79691,8
SRR11605054.815,-11.619677,5.220516,1
SRR11605054.816,11.938031,-0.7259861,16
SRR11605054.817,-0.2500367,1.4216971,22
SRR11605054.818,7.99458,7.175086,9
SRR11605054.819,-1.8031546,-7.6386113,4
SRR11605054.820,2.4429045,-11.907441,8
SRR11605054.821,1.7614558,3.3742158,-1
SRR11605054.822,6.2073483,-6.1115694,-1
SRR11605054.823,-0.24978694,1.4218653,22
SRR11605054.824,-0.24994731,1.4216772,22
SRR11605054.825,3.0232422,-7.121686,7
SRR11605054.826,-1.5670388,8.593863,3
SRR11605054.827,0.46348166,-12.247911,8
SRR11605054.828,8.71274,0.52240837,23
SRR11605054.829,-8.87732,7.999455,18
SRR11605054.830,7.834634,0.31210664,23
SRR11605054.831,5.605005,2.277582,-1
SRR11605054.832,6.4720335,0.11391803,23
SRR11605054.833,-11.548254,6.3379884,1
SRR11605054.834,2.5379038,-10.882856,8
SRR11605054.835,-6.278681,-0.49016815,-1
SRR11605054.836,-3.820374,-8.345769,4
SRR11605054.837,5.559193,0.5976846,23
SRR11605054.838,-0.24978682,1.4218652,22
SRR11605054.839,0.12433595,-10.842896,8
SRR11605054.840,-10.622913,-3.4143221,5
SRR11605054.841,-10.622913,-3.4143221,5
SRR11605054.842,9.814075,0.98002434,-1
SRR11605054.843,0.52260894,-3.650464,-1
SRR11605054.844,7.6940103,0.81252396,23
SRR11605054.845,4.5274725,-2.8710222,6
SRR11605054.846,13.917369,0.13816944,-1
SRR11605054.847,-1.5608215,8.535027,3
SRR11605054.848,-6.334061,5.7150545,17
SRR11605054.849,6.3883214,1.5588708,23
SRR11605054.850,6.1831603,0.15680939,23
SRR11605054.851,-13.221445,0.9998581,2
SRR11605054.852,2.4606538,-13.1495905,8
SRR11605054.853,-9.603791,9.1194315,18
SRR11605054.854,12.741346,2.8307629,-1
SRR11605054.855,-0.24984504,1.4217459,22
SRR11605054.856,0.97336394,-8.227932,-1
SRR11605054.857,4.745733,1.1747992,23
SRR11605054.858,0.78981316,-10.677744,8
SRR11605054.859,6.5638146,5.201184,9
SRR11605054.860,-0.24981688,1.4218087,22
SRR11605054.861,-11.857899,6.348797,1
SRR11605054.862,4.7457385,1.1747957,23
SRR11605054.863,-0.24994169,1.4217614,22
SRR11605054.864,12.6842575,1.6866747,13
SRR11605054.865,12.746687,1.906895,13
SRR11605054.866,-8.374682,-3.70844,5
SRR11605054.867,-9.2219925,-2.0504997,5
SRR11605054.868,10.637187,3.8424833,15
SRR11605054.869,-2.2392714,7.851869,3
SRR11605054.870,4.47071,-0.27715054,-1
SRR11605054.871,-8.496601,7.4689507,18
SRR11605054.872,-0.1930518,-8.73789,-1
SRR11605054.873,12.636558,1.4134762,13
SRR11605054.874,-12.165392,-0.47802332,2
SRR11605054.875,-2.2591472,-2.10391,-1
SRR11605054.876,-0.24981894,1.4218102,22
SRR11605054.877,-13.627067,1.0840193,2
SRR11605054.878,0.32742584,-11.341186,8
SRR11605054.879,11.605044,0.78432333,-1
SRR11605054.880,-12.528962,5.210447,1
SRR11605054.881,6.6804395,1.8362848,23
SRR11605054.882,11.620683,0.80115443,-1
SRR11605054.883,4.8811545,8.587693,0
SRR11605054.884,7.2190013,1.5931723,23
SRR11605054.885,-8.921877,2.2982092,-1
SRR11605054.886,10.37547,3.8017285,15
SRR11605054.887,8.610963,-6.4981246,11
SRR11605054.888,6.6145015,-2.8855104,-1
SRR11605054.889,-0.7249589,-11.083991,8
SRR11605054.890,13.917366,0.1381693,-1
SRR11605054.891,12.126158,-1.3845677,16
SRR11605054.892,4.4516783,-5.478219,7
SRR11605054.893,-1.9872502,-7.4913583,4
SRR11605054.894,-1.8693451,-1.3473207,-1
SRR11605054.895,5.736545,1.2382461,23
SRR11605054.896,6.564774,5.202663,9
SRR11605054.897,6.6007757,-4.138606,-1
SRR11605054.898,-0.2499185,1.4218304,22
SRR11605054.899,2.3069956,-12.314323,8
SRR11605054.900,9.12778,2.7625747,-1
SRR11605054.901,-4.380388,2.2159379,21
SRR11605054.902,-4.4057875,2.2156055,21
SRR11605054.903,-10.622913,-3.4143221,5
SRR11605054.904,-5.801703,2.3762636,-1
SRR11605054.905,3.2718966,-11.219629,8
SRR11605054.906,-10.552456,-0.97214335,5
SRR11605054.907,-4.380388,2.2159386,21
SRR11605054.908,4.557132,-2.8682785,6
SRR11605054.909,-8.768804,8.699338,18
SRR11605054.910,12.142992,-1.7170011,16
SRR11605054.911,-5.0597005,0.4448713,-1
SRR11605054.912,-0.24992253,1.4217423,22
SRR11605054.913,-10.622913,-3.4143221,5
SRR11605054.914,-2.8330624,-8.138857,4
SRR11605054.915,1.5799228,-2.2056472,-1
SRR11605054.916,12.142992,-1.7170011,16
SRR11605054.917,-11.412929,6.903392,1
SRR11605054.918,10.17649,3.8280563,15
SRR11605054.919,-4.3803897,2.215954,21
SRR11605054.920,-12.7861395,4.7577267,1
SRR11605054.921,-10.187375,-4.973395,5
SRR11605054.922,1.4625461,-11.060545,8
SRR11605054.923,8.610954,-6.49814,11
SRR11605054.924,9.280088,-2.3743055,19
SRR11605054.925,1.9271003,0.48922494,22
SRR11605054.926,6.1111503,1.2963389,23
SRR11605054.927,4.745753,1.1748527,23
SRR11605054.928,10.005116,3.4207044,15
SRR11605054.929,-4.387335,-6.524921,-1
SRR11605054.930,-0.24987511,1.421835,22
SRR11605054.931,-6.4550977,3.9528873,-1
SRR11605054.932,-0.24981911,1.4218103,22
SRR11605054.933,3.949096,-0.24658588,-1
SRR11605054.934,8.610935,-6.4981375,11
SRR11605054.935,5.769741,0.7082802,23
SRR11605054.936,-0.25004792,1.4217566,22
SRR11605054.937,5.8710113,1.3380615,23
SRR11605054.938,8.678855,7.585285,9
SRR11605054.939,-4.3803873,2.215938,21
SRR11605054.940,4.62376,8.752761,0
SRR11605054.941,9.064132,1.2300178,23
SRR11605054.942,9.093264,-5.3276434,11
SRR11605054.943,-11.619677,5.220516,1
SRR11605054.944,-0.2497536,1.421822,22
SRR11605054.945,9.969581,1.4408728,-1
SRR11605054.946,-1.5670388,8.593863,3
SRR11605054.947,-2.5493174,7.8926215,3
SRR11605054.948,4.5268726,-5.4930263,7
SRR11605054.949,3.2623172,-12.302221,8
SRR11605054.950,4.5571136,-2.8682976,6
SRR11605054.951,-0.24995816,1.4218346,22
SRR11605054.952,-0.24970904,1.4219267,22
SRR11605054.953,4.3461647,1.7786561,23
SRR11605054.954,2.9240134,4.9067254,10
SRR11605054.955,5.727262,0.8518733,23
SRR11605054.956,-7.1367974,8.880542,18
SRR11605054.957,2.5379038,-10.882856,8
SRR11605054.958,2.867143,0.7238765,22
SRR11605054.959,-0.48130235,-10.511621,8
SRR11605054.960,-4.380381,2.2158928,21
SRR11605054.961,-8.768804,8.699338,18
SRR11605054.962,-12.528962,5.210447,1
SRR11605054.963,5.8778973,0.61394566,23
SRR11605054.964,-5.4150825,-0.6491626,-1
SRR11605054.965,4.8269014,8.577674,0
SRR11605054.966,1.2380701,6.4543333,-1
SRR11605054.967,-2.0208218,7.6844506,3
SRR11605054.968,-4.3803787,2.215878,21
SRR11605054.969,12.142992,-1.7170011,16
SRR11605054.970,7.2189827,1.5931938,23
SRR11605054.971,9.025179,1.1332241,23
SRR11605054.972,3.2382438,-10.612364,8
SRR11605054.973,-2.456428,-7.994815,4
SRR11605054.974,10.637192,3.8424783,15
SRR11605054.975,7.9382095,0.55497426,23
SRR11605054.976,6.5638013,5.201184,9
SRR11605054.977,-9.438648,-3.8838093,5
SRR11605054.978,-6.032241,6.8704805,-1
SRR11605054.979,12.845335,-2.0187693,16
SRR11605054.980,1.1510997,-11.331387,8
SRR11605054.981,5.7895384,-0.02900496,23
SRR11605054.982,-4.071642,2.6439471,21
SRR11605054.983,7.2563586,1.5572743,23
SRR11605054.984,1.1293311,-12.807292,8
SRR11605054.985,-0.2498353,1.4218547,22
SRR11605054.986,-8.8527565,7.6011615,18
SRR11605054.987,-0.24984173,1.4217516,22
SRR11605054.988,-13.417079,1.0190846,2
SRR11605054.989,2.4662952,-9.960661,8
SRR11605054.990,8.600081,7.658629,9
SRR11605054.991,9.4296465,-5.1562867,11
SRR11605054.992,8.095709,1.148382,23
SRR11605054.993,-0.249769,1.4218775,22
SRR11605054.994,7.9382095,0.55497426,23
SRR11605054.995,-1.5024247,8.698398,3
SRR11605054.996,10.033166,3.4113085,15
SRR11605054.997,4.3232403,3.6426888,-1
SRR11605054.998,-5.3587437,-1.9985541,-1
SRR11605054.999,-3.820374,-8.345769,4
SRR11605054.1000,12.142992,-1.7170011,16
SRR11605054.1001,-0.7904764,-12.031782,8
SRR11605054.1002,-5.041134,5.88537,17
SRR11605054.1003,9.010064,1.5184808,-1
SRR11605054.1004,-0.24983716,1.4217525,22
SRR11605054.1005,-9.144399,-2.8149154,5
SRR11605054.1006,-8.282982,9.154764,18
SRR11605054.1007,-10.595854,-4.204015,5
SRR11605054.1008,-2.456431,-7.9948163,4
SRR11605054.1009,0.90889555,-12.56245,8
SRR11605054.1010,-10.54441,-4.989037,5
SRR11605054.1011,-0.24982856,1.4217978,22
SRR11605054.1012,4.346178,1.778642,23
SRR11605054.1013,-2.8330624,-8.138857,4
SRR11605054.1014,0.37040716,-12.095401,8
SRR11605054.1015,-10.423561,-1.7589995,5
SRR11605054.1016,-2.782122,-7.483943,4
SRR11605054.1017,-0.249784,1.4218575,22
SRR11605054.1018,3.3350089,-10.5040655,8
SRR11605054.1019,-5.4673967,3.6471834,-1
SRR11605054.1020,-11.352575,1.8547479,2
SRR11605054.1021,-0.24981858,1.4218107,22
SRR11605054.1022,1.6746856,-10.099011,8
SRR11605054.1023,-0.48130235,-10.511621,8
SRR11605054.1024,11.996433,-2.2377245,16
SRR11605054.1025,-4.7286286,-8.084133,4
SRR11605054.1026,0.22395705,0.39786673,22
SRR11605054.1027,0.794306,-0.032449156,22
SRR11605054.1028,8.625679,-6.3682365,11
SRR11605054.1029,-9.472554,-3.5644796,5
SRR11605054.1030,5.132304,8.4399185,0
SRR11605054.1031,-10.177824,-3.2366343,5
SRR11605054.1032,-9.056343,8.836311,18
SRR11605054.1033,-9.756149,-2.7705777,5
SRR11605054.1034,12.715425,2.286292,13
SRR11605054.1035,0.71810555,5.886157,-1
SRR11605054.1036,-1.7031667,-10.412909,8
SRR11605054.1037,-0.35675073,-12.222525,8
SRR11605054.1038,-6.3597765,5.869471,17
SRR11605054.1039,14.047055,0.15524393,-1
SRR11605054.1040,0.22406958,0.39781842,22
SRR11605054.1041,2.8899817,4.9318233,10
SRR11605054.1042,8.605102,-6.502623,11
SRR11605054.1043,-2.6027145,7.376442,3
SRR11605054.1044,7.561374,-0.5704389,-1
SRR11605054.1045,0.22355123,0.39855245,22
SRR11605054.1046,6.420227,0.9150743,23
SRR11605054.1047,0.8890603,-10.191495,8
SRR11605054.1048,-7.5782332,5.780281,-1
SRR11605054.1049,10.164733,-4.748727,11
SRR11605054.1050,-0.72176415,-12.771277,8
SRR11605054.1051,3.6739807,-0.74894637,-1
SRR11605054.1052,4.7916975,1.0154439,23
SRR11605054.1053,-8.43223,1.0792489,20
SRR11605054.1054,6.563316,5.199804,9
SRR11605054.1055,11.618507,0.8026106,-1
SRR11605054.1056,0.89322037,2.1952806,-1
SRR11605054.1057,3.0246096,0.54715997,22
SRR11605054.1058,4.628644,8.749011,0
SRR11605054.1059,1.9827734,1.3006847,22
SRR11605054.1060,14.102097,1.7446777,13
SRR11605054.1061,8.709395,0.48878103,23
SRR11605054.1062,-3.8210495,-8.34111,4
SRR11605054.1063,-4.904812,6.2778587,17
SRR11605054.1064,-2.1412725,3.8345852,14
SRR11605054.1065,4.544002,-0.23916923,23
SRR11605054.1066,6.0212183,1.5389198,23
SRR11605054.1067,-1.7816656,-7.3882704,4
SRR11605054.1068,0.38147917,-12.094687,8
SRR11605054.1069,-6.4104843,8.33211,-1
SRR11605054.1070,-10.605664,-3.4300294,5
SRR11605054.1071,-1.1029276,-10.975233,8
SRR11605054.1072,-9.1879015,-3.192191,5
SRR11605054.1073,-1.3725742,4.848504,-1
SRR11605054.1074,4.41111,1.6915935,23
SRR11605054.1075,-6.010728,-0.4491926,-1
SRR11605054.1076,4.5281553,-2.8724458,6
SRR11605054.1077,4.5281553,-2.8724468,6
SRR11605054.1078,12.143604,-1.7323616,16
SRR11605054.1079,2.894954,-7.6344614,7
SRR11605054.1080,2.8619912,-7.451375,7
SRR11605054.1081,4.628644,8.749011,0
SRR11605054.1082,-2.3633075,-7.942808,4
SRR11605054.1083,13.738703,1.7840325,13
SRR11605054.1084,-11.609119,1.432003,2
SRR11605054.1085,11.379108,-1.5180758,16
SRR11605054.1086,0.22292264,0.39935553,22
SRR11605054.1087,-7.59887,5.8008914,-1
SRR11605054.1088,-13.677184,1.0212287,2
SRR11605054.1089,5.11309,8.452174,0
SRR11605054.1090,-2.645943,-3.7329354,12
SRR11605054.1091,-5.0366836,-3.3568795,12
SRR11605054.1092,0.22396441,0.39783147,22
SRR11605054.1093,-2.1412642,3.834577,14
SRR11605054.1094,0.22405279,0.39782965,22
SRR11605054.1095,0.22393505,0.39791074,22
SRR11605054.1096,-2.4770036,8.082535,3
SRR11605054.1097,-13.814807,1.0741869,2
SRR11605054.1098,-10.605652,-3.429991,5
SRR11605054.1099,-8.267326,9.164854,18
SRR11605054.1100,-11.597643,5.217525,1
SRR11605054.1101,0.6646147,-4.013015,-1
SRR11605054.1102,-6.0193734,-0.46395284,-1
SRR11605054.1103,-7.6530046,4.7383437,17
SRR11605054.1104,0.22387518,0.3981084,22
SRR11605054.1105,11.01794,-1.5596516,-1
SRR11605054.1106,-10.605664,-3.4300294,5
SRR11605054.1107,0.22404812,0.39785632,22
SRR11605054.1108,0.22392638,0.39792204,22
SRR11605054.1109,9.094046,-5.3353143,11
SRR11605054.1110,3.3375294,-10.568423,8
SRR11605054.1111,0.22340474,0.39877832,22
SRR11605054.1112,8.230296,0.51067495,23
SRR11605054.1113,0.22375482,0.39815655,22
SRR11605054.1114,0.22283947,0.39950183,22
SRR11605054.1115,13.738703,1.7840325,13
SRR11605054.1116,-2.8355715,-8.135903,4
SRR11605054.1117,9.278368,-2.376389,19
SRR11605054.1118,-5.875566,1.3304759,21
SRR11605054.1119,0.22396405,0.39783198,22
SRR11605054.1120,-13.677184,1.0212287,2
SRR11605054.1121,2.9236841,4.905514,10
SRR11605054.1122,-2.8355715,-8.135903,4
SRR11605054.1123,12.143604,-1.7323616,16
SRR11605054.1124,6.174997,1.1343584,23
SRR11605054.1125,5.9539046,1.3884825,23
SRR11605054.1126,-3.8210495,-8.34111,4
SRR11605054.1127,11.851815,-1.5939344,16
SRR11605054.1128,-12.745239,0.68301904,2
SRR11605054.1129,0.22354755,0.398551,22
SRR11605054.1130,0.91686547,2.3817563,-1
SRR11605054.1131,7.456593,0.8208152,23
SRR11605054.1132,12.748197,2.824231,-1
SRR11605054.1133,13.738703,1.7840325,13
SRR11605054.1134,0.22276057,0.39959946,22
SRR11605054.1135,2.1581788,-12.598418,8
SRR11605054.1136,10.847166,4.210592,15
SRR11605054.1137,-2.8807774,-8.505209,4
SRR11605054.1138,9.87354,-4.5904365,11
SRR11605054.1139,-13.422378,1.5677742,2
SRR11605054.1140,11.990841,-2.4040313,16
SRR11605054.1141,4.464127,-5.514568,7
SRR11605054.1142,6.3768125,-4.0415034,-1
SRR11605054.1143,6.613301,-4.148719,-1
SRR11605054.1144,-8.101083,8.55173,18
SRR11605054.1145,0.5082289,-11.401739,8
SRR11605054.1146,-1.5746219,8.5863495,3
SRR11605054.1147,2.8899727,4.9318233,10
SRR11605054.1148,-8.484856,-5.042373,-1
SRR11605054.1149,-10.605664,-3.4300294,5
SRR11605054.1150,8.115613,0.7506129,23
SRR11605054.1151,4.791723,1.0154743,23
